code,scheme,resolution_deg,native_resolution_deg,coarsen_lat_factor,coarsen_lon_factor,hours,native_points,processed_points,point_hours,source_bytes,capacity_layout,capacity_years,wind_capacity_mw,solar_capacity_mw,wind_capacity_mw_start,wind_capacity_mw_end,solar_capacity_mw_start,solar_capacity_mw_end,wind_outside_grid_mw_max,solar_outside_grid_mw_max,wind_outside_grid_points_max,solar_outside_grid_points_max,wind_weight_fallback,solar_weight_fallback,wind_capacity_absent,solar_capacity_absent,wind_low_coverage,solar_low_coverage,wind_fallback_years,solar_fallback_years,compute_s,write_s,total_s,point_hours_per_s,peak_rss_mb,run_id,workers,task_wall_s,source_kind,source_open_s,graph_build_s,system_scope,wind_out_of_system_scope_mw_max,solar_out_of_system_scope_mw_max,wind_out_of_system_scope_points_max,solar_out_of_system_scope_points_max,aggregation_point_hours_per_s,wind_occupied_cells,solar_occupied_cells,combined_occupied_cells,wind_effective_cells,solar_effective_cells,combined_effective_cells
lt,uniform,0.25,0.25,1,1,37944,338,338,12825072,84921362,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,1.173480958037544,0.5629621249972843,1.8678524999995716,6866212.401676761,616.25,20260723T013213Z-85f136d9,8,11.635247833037283,resolution_cache,0.0124510419555008,0.1107758330181241,country,0.0,0.0,0.0,0.0,10929084.031706698,13.228336495888678,49.75711574952562,57.91208096141683,8.881123329108764,20.643445629819492,18.02593626647445
lt,uniform,1.0,0.25,4,4,37944,338,28,1062432,8440305,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1033479580073615,0.5785470830160193,1.80961295805173,587104.5492202035,608.40625,20260723T013213Z-85f136d9,8,11.601765708008315,resolution_cache,0.0143859999952837,0.1057393330265767,country,0.0,0.0,0.0,0.0,962916.5416853124,7.845667299177736,13.769133459835547,13.769133459835547,5.126674977382858,7.1684030923043105,7.974889308850594
be,uniform,0.5,0.25,2,2,37944,198,54,2048976,15105522,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1247257920331322,0.3169915000326,1.5761304999468848,1300004.0288980196,608.40625,20260723T013213Z-85f136d9,8,10.4951062919572,resolution_cache,0.0149693340063095,0.1123780000489205,country,0.0,0.0,0.0,0.0,1821756.0355721272,22.0,22.075901328273243,26.075901328273243,4.841284634591677,10.37140741968604,6.573606059620406
es,uniform,2.0,0.25,8,8,37944,2065,40,1517760,12402124,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,0.5998917079996318,0.0935474999714642,0.7898057500133291,1921687.7060902452,669.875,20260723T202350Z-ee4abe69,4,7.817901208996773,resolution_cache,0.0120861670002341,0.0808122499729506,mainland_spain,359.2,201.1,12.0,35.0,2530056.6414912534,23.0,26.538266919671095,29.0,12.313029747114085,11.561551111459986,15.805653822410443
es,capacity,2.0,0.25,8,8,37944,2065,40,1517760,12402124,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8009282079874538,0.1071596250403672,1.378804082982242,1100780.030123792,278.078125,20260723T202350Z-ee4abe69,4,9.084698083985131,resolution_cache,0.3682905830210075,0.0958128750207834,mainland_spain,359.2,201.1,12.0,35.0,1895001.3058146343,23.0,26.538266919671095,29.0,12.313029747114085,11.561551111459986,15.805653822410443
es,capacity,1.0,0.25,4,4,37944,2065,135,5122440,39171544,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8387152919895016,0.1124538339790888,1.4245515420334414,3595826.3698118622,321.640625,20260723T202350Z-ee4abe69,4,9.091662499995437,resolution_cache,0.3731525419862009,0.0961292919819243,mainland_spain,359.2,201.1,12.0,35.0,6107483.73008575,59.0,70.76913345983554,76.0,27.33491318296633,27.43202884637425,39.3868729006214
es,capacity,0.5,0.25,2,2,37944,2065,540,20489760,144543041,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0284864170243964,0.1946308329934254,1.7194488330278546,11916469.746830828,475.46875,20260723T202350Z-ee4abe69,4,9.152102792053483,resolution_cache,0.395946541975718,0.0966587080038152,mainland_spain,359.2,201.1,12.0,35.0,19922246.57597395,143.0,208.99683744465528,238.46046805819103,59.999772662407466,63.287843457443586,97.43188056827546
es,capacity,0.25,0.25,1,1,37944,2065,2065,78354360,526185365,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,2.922891125024762,0.0884229579824023,3.5358694170136005,22159856.81569038,662.46875,20260723T202350Z-ee4abe69,4,10.97001716698287,resolution_cache,0.425291792023927,0.0954427079996094,mainland_spain,359.2,201.1,12.0,35.0,26807142.8761604,276.5382669196711,543.5869702719798,661.8292220113852,115.77589825490908,113.84070650938162,202.376452928273
es,uniform,1.0,0.25,4,4,37944,2065,135,5122440,39171544,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8818530410062522,0.0892267500166781,1.061427167034708,4825992.92640161,530.25,20260723T202350Z-ee4abe69,4,8.449221250019036,resolution_cache,0.009587584005203,0.0753445420414209,mainland_spain,359.2,201.1,12.0,35.0,5808722.952471718,59.0,70.76913345983554,76.0,27.33491318296633,27.43202884637425,39.3868729006214
es,uniform,0.5,0.25,2,2,37944,2065,540,20489760,144543041,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9137982499669306,0.0940630419645458,1.10423112497665,18555680.54236225,583.359375,20260723T202350Z-ee4abe69,4,8.571636333013885,resolution_cache,0.0107496249838732,0.0803342500003054,mainland_spain,359.2,201.1,12.0,35.0,22422629.941282447,143.0,208.99683744465528,238.46046805819103,59.999772662407466,63.287843457443586,97.43188056827546
es,uniform,0.25,0.25,1,1,37944,2065,2065,78354360,526185365,annual,"2022,2023,2024,2025,2026",29934.479000632513,29880.82569512966,29172.1,30655.699999999997,23385.097,33776.193,0.0,0.0,0,0,False,False,False,False,False,False,,,2.4539519589743577,0.0900403340347111,2.639188958972227,29688802.589759756,773.90625,20260723T202350Z-ee4abe69,4,9.86041679099435,resolution_cache,0.0099225420271977,0.0809650419978424,mainland_spain,359.2,201.1,12.0,35.0,31929867.132667348,276.5382669196711,543.5869702719798,661.8292220113852,115.77589825490908,113.84070650938162,202.376452928273
